        Frequency / GHz                S1,1/abs,dB
                  1.0877                     -0.17867056
                  1.0886                     -0.17885331
                  1.0895                     -0.17903602
                  1.0904                     -0.17921873
                  1.0913                     -0.17940141
                  1.0922                     -0.17958407
                  1.0931                     -0.17976671
                   1.094                     -0.17994933
                  1.0949                     -0.18013194
                  1.0958                      -0.1803145
                  1.0967                     -0.18049704
                  1.0976                     -0.18067955
                  1.0985                     -0.18086205
                  1.0994                     -0.18104453
                  1.1003                     -0.18122697
                  1.1012                     -0.18140939
                  1.1021                     -0.18159177
                   1.103                     -0.18177414
                  1.1039                      -0.1819565
                  1.1048                     -0.18213882
                  1.1057                     -0.18232111
                  1.1066                     -0.18250337
                  1.1075                     -0.18268559
                  1.1084                     -0.18286779
                  1.1093                     -0.18304997
                  1.1102                     -0.18323213
                  1.1111                     -0.18341426
                   1.112                     -0.18359636
                  1.1129                     -0.18377844
                  1.1138                     -0.18396048
                  1.1147                     -0.18414249
                  1.1156                     -0.18432447
                  1.1165                     -0.18450643
                  1.1174                     -0.18468837
                  1.1183                     -0.18487026
                  1.1192                     -0.18505213
                  1.1201                     -0.18523396
                   1.121                     -0.18541577
                  1.1219                     -0.18559756
                  1.1228                     -0.18577932
                  1.1237                     -0.18596104
                  1.1246                     -0.18614271
                  1.1255                     -0.18632436
                  1.1264                     -0.18650598
                  1.1273                     -0.18668757
                  1.1282                     -0.18686913
                  1.1291                     -0.18705066
                    1.13                     -0.18723216
                  1.1309                     -0.18741364
                  1.1318                     -0.18759507
                  1.1327                     -0.18777647
                  1.1336                     -0.18795783
                  1.1345                     -0.18813916
                  1.1354                     -0.18832047
                  1.1363                     -0.18850174
                  1.1372                     -0.18868297
                  1.1381                     -0.18886416
                   1.139                     -0.18904533
                  1.1399                     -0.18922647
                  1.1408                     -0.18940758
                  1.1417                     -0.18958864
                  1.1426                     -0.18976966
                  1.1435                     -0.18995064
                  1.1444                     -0.19013159
                  1.1453                     -0.19031251
                  1.1462                     -0.19049339
                  1.1471                     -0.19067424
                   1.148                     -0.19085506
                  1.1489                     -0.19103584
                  1.1498                     -0.19121658
                  1.1507                     -0.19139728
                  1.1516                     -0.19157794
                  1.1525                     -0.19175857
                  1.1534                     -0.19193917
                  1.1543                     -0.19211972
                  1.1552                     -0.19230023
                  1.1561                      -0.1924807
                   1.157                     -0.19266114
                  1.1579                     -0.19284156
                  1.1588                     -0.19302192
                  1.1597                     -0.19320225
                  1.1606                     -0.19338252
                  1.1615                     -0.19356275
                  1.1624                     -0.19374295
                  1.1633                     -0.19392311
                  1.1642                     -0.19410324
                  1.1651                     -0.19428332
                   1.166                     -0.19446337
                  1.1669                     -0.19464338
                  1.1678                     -0.19482335
                  1.1687                     -0.19500326
                  1.1696                     -0.19518314
                  1.1705                     -0.19536297
                  1.1714                     -0.19554278
                  1.1723                     -0.19572254
                  1.1732                     -0.19590225
                  1.1741                     -0.19608191
                   1.175                     -0.19626154
                  1.1759                     -0.19644114
                  1.1768                     -0.19662069
                  1.1777                     -0.19680019
                  1.1786                     -0.19697964
                  1.1795                     -0.19715904
                  1.1804                      -0.1973384
                  1.1813                     -0.19751773
                  1.1822                     -0.19769701
                  1.1831                     -0.19787625
                   1.184                     -0.19805544
                  1.1849                      -0.1982346
                  1.1858                     -0.19841371
                  1.1867                     -0.19859276
                  1.1876                     -0.19877177
                  1.1885                     -0.19895073
                  1.1894                     -0.19912967
                  1.1903                     -0.19930854
                  1.1912                     -0.19948737
                  1.1921                     -0.19966614
                   1.193                     -0.19984488
                  1.1939                     -0.20002359
                  1.1948                     -0.20020224
                  1.1957                     -0.20038083
                  1.1966                     -0.20055937
                  1.1975                     -0.20073786
                  1.1984                     -0.20091631
                  1.1993                     -0.20109471
                  1.2002                     -0.20127307
                  1.2011                     -0.20145138
                   1.202                     -0.20162965
                  1.2029                     -0.20180787
                  1.2038                     -0.20198603
                  1.2047                     -0.20216414
                  1.2056                      -0.2023422
                  1.2065                     -0.20252021
                  1.2074                     -0.20269819
                  1.2083                     -0.20287611
                  1.2092                     -0.20305397
                  1.2101                     -0.20323177
                   1.211                     -0.20340954
                  1.2119                     -0.20358727
                  1.2128                     -0.20376494
                  1.2137                     -0.20394255
                  1.2146                      -0.2041201
                  1.2155                      -0.2042976
                  1.2164                     -0.20447505
                  1.2173                     -0.20465245
                  1.2182                     -0.20482981
                  1.2191                     -0.20500711
                    1.22                     -0.20518436
                  1.2209                     -0.20536157
                  1.2218                     -0.20553871
                  1.2227                     -0.20571579
                  1.2236                     -0.20589282
                  1.2245                     -0.20606981
                  1.2254                     -0.20624675
                  1.2263                     -0.20642362
                  1.2272                     -0.20660044
                  1.2281                      -0.2067772
                   1.229                     -0.20695391
                  1.2299                     -0.20713058
                  1.2308                      -0.2073072
                  1.2317                     -0.20748374
                  1.2326                     -0.20766023
                  1.2335                     -0.20783665
                  1.2344                     -0.20801303
                  1.2353                     -0.20818935
                  1.2362                     -0.20836562
                  1.2371                     -0.20854184
                   1.238                       -0.208718
                  1.2389                     -0.20889411
                  1.2398                     -0.20907015
                  1.2407                     -0.20924613
                  1.2416                     -0.20942206
                  1.2425                     -0.20959793
                  1.2434                     -0.20977375
                  1.2443                     -0.20994951
                  1.2452                      -0.2101252
                  1.2461                     -0.21030084
                   1.247                     -0.21047642
                  1.2479                     -0.21065196
                  1.2488                     -0.21082743
                  1.2497                     -0.21100284
                  1.2506                     -0.21117818
                  1.2515                     -0.21135345
                  1.2524                     -0.21152867
                  1.2533                     -0.21170384
                  1.2542                     -0.21187895
                  1.2551                       -0.212054
                   1.256                     -0.21222899
                  1.2569                     -0.21240393
                  1.2578                     -0.21257879
                  1.2587                      -0.2127536
                  1.2596                     -0.21292833
                  1.2605                     -0.21310302
                  1.2614                     -0.21327765
                  1.2623                     -0.21345221
                  1.2632                     -0.21362671
                  1.2641                     -0.21380114
                   1.265                     -0.21397551
                  1.2659                     -0.21414984
                  1.2668                      -0.2143241
                  1.2677                     -0.21449828
                  1.2686                      -0.2146724
                  1.2695                     -0.21484644
                  1.2704                     -0.21502044
                  1.2713                     -0.21519437
                  1.2722                     -0.21536824
                  1.2731                     -0.21554205
                   1.274                     -0.21571579
                  1.2749                     -0.21588948
                  1.2758                      -0.2160631
                  1.2767                     -0.21623664
                  1.2776                     -0.21641012
                  1.2785                     -0.21658354
                  1.2794                      -0.2167569
                  1.2803                     -0.21693019
                  1.2812                     -0.21710341
                  1.2821                     -0.21727656
                   1.283                     -0.21744965
                  1.2839                     -0.21762269
                  1.2848                     -0.21779566
                  1.2857                     -0.21796855
                  1.2866                     -0.21814137
                  1.2875                     -0.21831411
                  1.2884                      -0.2184868
                  1.2893                     -0.21865943
                  1.2902                     -0.21883198
                  1.2911                     -0.21900447
                   1.292                      -0.2191769
                  1.2929                     -0.21934927
                  1.2938                     -0.21952155
                  1.2947                     -0.21969376
                  1.2956                     -0.21986591
                  1.2965                     -0.22003799
                  1.2974                     -0.22021001
                  1.2983                     -0.22038195
                  1.2992                     -0.22055382
                  1.3001                     -0.22072562
                   1.301                     -0.22089735
                  1.3019                     -0.22106903
                  1.3028                     -0.22124063
                  1.3037                     -0.22141216
                  1.3046                      -0.2215836
                  1.3055                     -0.22175497
                  1.3064                     -0.22192628
                  1.3073                     -0.22209752
                  1.3082                     -0.22226869
                  1.3091                     -0.22243979
                    1.31                     -0.22261082
                  1.3109                     -0.22278179
                  1.3118                     -0.22295267
                  1.3127                     -0.22312348
                  1.3136                     -0.22329421
                  1.3145                     -0.22346488
                  1.3154                     -0.22363549
                  1.3163                     -0.22380601
                  1.3172                     -0.22397646
                  1.3181                     -0.22414683
                   1.319                     -0.22431713
                  1.3199                     -0.22448737
                  1.3208                     -0.22465754
                  1.3217                     -0.22482762
                  1.3226                     -0.22499762
                  1.3235                     -0.22516754
                  1.3244                      -0.2253374
                  1.3253                     -0.22550718
                  1.3262                      -0.2256769
                  1.3271                     -0.22584653
                   1.328                      -0.2260161
                  1.3289                      -0.2261856
                  1.3298                     -0.22635501
                  1.3307                     -0.22652434
                  1.3316                     -0.22669359
                  1.3325                     -0.22686277
                  1.3334                     -0.22703189
                  1.3343                     -0.22720093
                  1.3352                     -0.22736988
                  1.3361                     -0.22753875
                   1.337                     -0.22770755
                  1.3379                     -0.22787629
                  1.3388                     -0.22804495
                  1.3397                     -0.22821352
                  1.3406                       -0.228382
                  1.3415                      -0.2285504
                  1.3424                     -0.22871874
                  1.3433                       -0.228887
                  1.3442                     -0.22905518
                  1.3451                     -0.22922328
                   1.346                     -0.22939131
                  1.3469                     -0.22955927
                  1.3478                     -0.22972714
                  1.3487                     -0.22989492
                  1.3496                     -0.23006262
                  1.3505                     -0.23023025
                  1.3514                     -0.23039781
                  1.3523                     -0.23056529
                  1.3532                     -0.23073267
                  1.3541                     -0.23089998
                   1.355                     -0.23106721
                  1.3559                     -0.23123437
                  1.3568                     -0.23140145
                  1.3577                     -0.23156844
                  1.3586                     -0.23173534
                  1.3595                     -0.23190215
                  1.3604                     -0.23206889
                  1.3613                     -0.23223556
                  1.3622                     -0.23240214
                  1.3631                     -0.23256864
                   1.364                     -0.23273506
                  1.3649                     -0.23290142
                  1.3658                     -0.23306767
                  1.3667                     -0.23323384
                  1.3676                     -0.23339992
                  1.3685                     -0.23356593
                  1.3694                     -0.23373187
                  1.3703                     -0.23389771
                  1.3712                     -0.23406346
                  1.3721                     -0.23422913
                   1.373                     -0.23439472
                  1.3739                     -0.23456024
                  1.3748                     -0.23472567
                  1.3757                       -0.234891
                  1.3766                     -0.23505625
                  1.3775                     -0.23522142
                  1.3784                     -0.23538652
                  1.3793                     -0.23555152
                  1.3802                     -0.23571643
                  1.3811                     -0.23588126
                   1.382                       -0.236046
                  1.3829                     -0.23621068
                  1.3838                     -0.23637526
                  1.3847                     -0.23653974
                  1.3856                     -0.23670414
                  1.3865                     -0.23686846
                  1.3874                      -0.2370327
                  1.3883                     -0.23719685
                  1.3892                      -0.2373609
                  1.3901                     -0.23752487
                   1.391                     -0.23768875
                  1.3919                     -0.23785257
                  1.3928                     -0.23801628
                  1.3937                      -0.2381799
                  1.3946                     -0.23834343
                  1.3955                     -0.23850688
                  1.3964                     -0.23867025
                  1.3973                     -0.23883353
                  1.3982                     -0.23899671
                  1.3991                      -0.2391598
                     1.4                      -0.2393228
                  1.4009                     -0.23948574
                  1.4018                     -0.23964857
                  1.4027                     -0.23981131
                  1.4036                     -0.23997396
                  1.4045                     -0.24013652
                  1.4054                     -0.24029901
                  1.4063                     -0.24046139
                  1.4072                     -0.24062368
                  1.4081                     -0.24078588
                   1.409                       -0.240948
                  1.4099                     -0.24111004
                  1.4108                     -0.24127197
                  1.4117                     -0.24143381
                  1.4126                     -0.24159556
                  1.4135                     -0.24175723
                  1.4144                     -0.24191881
                  1.4153                     -0.24208029
                  1.4162                     -0.24224168
                  1.4171                     -0.24240297
                   1.418                     -0.24256418
                  1.4189                     -0.24272531
                  1.4198                     -0.24288633
                  1.4207                     -0.24304726
                  1.4216                     -0.24320809
                  1.4225                     -0.24336884
                  1.4234                     -0.24352951
                  1.4243                     -0.24369007
                  1.4252                     -0.24385054
                  1.4261                     -0.24401091
                   1.427                     -0.24417119
                  1.4279                     -0.24433139
                  1.4288                     -0.24449149
                  1.4297                     -0.24465149
                  1.4306                     -0.24481139
                  1.4315                     -0.24497121
                  1.4324                     -0.24513094
                  1.4333                     -0.24529057
                  1.4342                      -0.2454501
                  1.4351                     -0.24560953
                   1.436                     -0.24576888
                  1.4369                     -0.24592814
                  1.4378                      -0.2460873
                  1.4387                     -0.24624635
                  1.4396                     -0.24640531
                  1.4405                     -0.24656418
                  1.4414                     -0.24672297
                  1.4423                     -0.24688165
                  1.4432                     -0.24704022
                  1.4441                      -0.2471987
                   1.445                     -0.24735709
                  1.4459                      -0.2475154
                  1.4468                      -0.2476736
                  1.4477                      -0.2478317
                  1.4486                      -0.2479897
                  1.4495                      -0.2481476
                  1.4504                     -0.24830543
                  1.4513                     -0.24846314
                  1.4522                     -0.24862076
                  1.4531                     -0.24877827
                   1.454                     -0.24893569
                  1.4549                     -0.24909303
                  1.4558                     -0.24925026
                  1.4567                     -0.24940738
                  1.4576                      -0.2495644
                  1.4585                     -0.24972134
                  1.4594                     -0.24987818
                  1.4603                     -0.25003492
                  1.4612                     -0.25019155
                  1.4621                     -0.25034808
                   1.463                     -0.25050452
                  1.4639                     -0.25066088
                  1.4648                     -0.25081712
                  1.4657                     -0.25097325
                  1.4666                     -0.25112929
                  1.4675                     -0.25128523
                  1.4684                     -0.25144109
                  1.4693                     -0.25159683
                  1.4702                     -0.25175247
                  1.4711                       -0.251908
                   1.472                     -0.25206344
                  1.4729                      -0.2522188
                  1.4738                     -0.25237404
                  1.4747                     -0.25252918
                  1.4756                     -0.25268421
                  1.4765                     -0.25283915
                  1.4774                       -0.252994
                  1.4783                     -0.25314873
                  1.4792                     -0.25330336
                  1.4801                     -0.25345789
                   1.481                     -0.25361232
                  1.4819                     -0.25376666
                  1.4828                     -0.25392089
                  1.4837                     -0.25407501
                  1.4846                     -0.25422903
                  1.4855                     -0.25438295
                  1.4864                     -0.25453678
                  1.4873                     -0.25469049
                  1.4882                      -0.2548441
                  1.4891                      -0.2549976
                    1.49                     -0.25515101
                  1.4909                     -0.25530433
                  1.4918                     -0.25545753
                  1.4927                     -0.25561062
                  1.4936                      -0.2557636
                  1.4945                     -0.25591649
                  1.4954                     -0.25606929
                  1.4963                     -0.25622197
                  1.4972                     -0.25637454
                  1.4981                     -0.25652701
                   1.499                     -0.25667938
                  1.4999                     -0.25683166
                  1.5008                     -0.25698382
                  1.5017                     -0.25713586
                  1.5026                     -0.25728781
                  1.5035                     -0.25743965
                  1.5044                      -0.2575914
                  1.5053                     -0.25774304
                  1.5062                     -0.25789456
                  1.5071                     -0.25804598
                   1.508                     -0.25819729
                  1.5089                     -0.25834852
                  1.5098                     -0.25849963
                  1.5107                     -0.25865062
                  1.5116                     -0.25880151
                  1.5125                     -0.25895229
                  1.5134                     -0.25910299
                  1.5143                     -0.25925356
                  1.5152                     -0.25940402
                  1.5161                     -0.25955438
                   1.517                     -0.25970463
                  1.5179                     -0.25985479
                  1.5188                     -0.26000483
                  1.5197                     -0.26015475
                  1.5206                     -0.26030457
                  1.5215                     -0.26045429
                  1.5224                     -0.26060391
                  1.5233                     -0.26075341
                  1.5242                      -0.2609028
                  1.5251                     -0.26105208
                   1.526                     -0.26120125
                  1.5269                     -0.26135033
                  1.5278                     -0.26149929
                  1.5287                     -0.26164814
                  1.5296                     -0.26179688
                  1.5305                     -0.26194551
                  1.5314                     -0.26209405
                  1.5323                     -0.26224246
                  1.5332                     -0.26239076
                  1.5341                     -0.26253896
                   1.535                     -0.26268704
                  1.5359                     -0.26283503
                  1.5368                      -0.2629829
                  1.5377                     -0.26313066
                  1.5386                      -0.2632783
                  1.5395                     -0.26342584
                  1.5404                     -0.26357328
                  1.5413                      -0.2637206
                  1.5422                      -0.2638678
                  1.5431                     -0.26401489
                   1.544                     -0.26416188
                  1.5449                     -0.26430877
                  1.5458                     -0.26445553
                  1.5467                     -0.26460218
                  1.5476                     -0.26474872
                  1.5485                     -0.26489515
                  1.5494                     -0.26504148
                  1.5503                     -0.26518769
                  1.5512                     -0.26533379
                  1.5521                     -0.26547977
                   1.553                     -0.26562564
                  1.5539                     -0.26577142
                  1.5548                     -0.26591707
                  1.5557                      -0.2660626
                  1.5566                     -0.26620802
                  1.5575                     -0.26635333
                  1.5584                     -0.26649855
                  1.5593                     -0.26664364
                  1.5602                     -0.26678861
                  1.5611                     -0.26693346
                   1.562                     -0.26707821
                  1.5629                     -0.26722286
                  1.5638                     -0.26736739
                  1.5647                     -0.26751179
                  1.5656                     -0.26765608
                  1.5665                     -0.26780027
                  1.5674                     -0.26794435
                  1.5683                     -0.26808831
                  1.5692                     -0.26823215
                  1.5701                     -0.26837587
                   1.571                     -0.26851948
                  1.5719                       -0.268663
                  1.5728                     -0.26880638
                  1.5737                     -0.26894965
                  1.5746                      -0.2690928
                  1.5755                     -0.26923584
                  1.5764                     -0.26937879
                  1.5773                      -0.2695216
                  1.5782                     -0.26966429
                  1.5791                     -0.26980687
                    1.58                     -0.26994934
                  1.5809                     -0.27009171
                  1.5818                     -0.27023395
                  1.5827                     -0.27037606
                  1.5836                     -0.27051806
                  1.5845                     -0.27065995
                  1.5854                     -0.27080174
                  1.5863                     -0.27094341
                  1.5872                     -0.27108494
                  1.5881                     -0.27122637
                   1.589                     -0.27136768
                  1.5899                     -0.27150889
                  1.5908                     -0.27164997
                  1.5917                     -0.27179092
                  1.5926                     -0.27193176
                  1.5935                     -0.27207249
                  1.5944                     -0.27221312
                  1.5953                     -0.27235362
                  1.5962                     -0.27249399
                  1.5971                     -0.27263425
                   1.598                     -0.27277439
                  1.5989                     -0.27291443
                  1.5998                     -0.27305434
                  1.6007                     -0.27319413
                  1.6016                      -0.2733338
                  1.6025                     -0.27347336
                  1.6034                     -0.27361281
                  1.6043                     -0.27375213
                  1.6052                     -0.27389133
                  1.6061                     -0.27403041
                   1.607                     -0.27416938
                  1.6079                     -0.27430824
                  1.6088                     -0.27444697
                  1.6097                     -0.27458558
                  1.6106                     -0.27472407
                  1.6115                     -0.27486244
                  1.6124                     -0.27500071
                  1.6133                     -0.27513885
                  1.6142                     -0.27527687
                  1.6151                     -0.27541476
                   1.616                     -0.27555254
                  1.6169                     -0.27569022
                  1.6178                     -0.27582776
                  1.6187                     -0.27596518
                  1.6196                     -0.27610247
                  1.6205                     -0.27623966
                  1.6214                     -0.27637674
                  1.6223                     -0.27651368
                  1.6232                      -0.2766505
                  1.6241                      -0.2767872
                   1.625                     -0.27692378
                  1.6259                     -0.27706026
                  1.6268                     -0.27719661
                  1.6277                     -0.27733283
                  1.6286                     -0.27746892
                  1.6295                     -0.27760491
                  1.6304                     -0.27774078
                  1.6313                     -0.27787653
                  1.6322                     -0.27801214
                  1.6331                     -0.27814764
                   1.634                     -0.27828301
                  1.6349                     -0.27841829
                  1.6358                     -0.27855342
                  1.6367                     -0.27868843
                  1.6376                     -0.27882332
                  1.6385                      -0.2789581
                  1.6394                     -0.27909276
                  1.6403                     -0.27922729
                  1.6412                      -0.2793617
                  1.6421                     -0.27949598
                   1.643                     -0.27963014
                  1.6439                      -0.2797642
                  1.6448                     -0.27989812
                  1.6457                     -0.28003192
                  1.6466                     -0.28016559
                  1.6475                     -0.28029914
                  1.6484                     -0.28043259
                  1.6493                      -0.2805659
                  1.6502                     -0.28069908
                  1.6511                     -0.28083214
                   1.652                     -0.28096508
                  1.6529                     -0.28109791
                  1.6538                     -0.28123061
                  1.6547                     -0.28136318
                  1.6556                     -0.28149563
                  1.6565                     -0.28162795
                  1.6574                     -0.28176017
                  1.6583                     -0.28189226
                  1.6592                     -0.28202421
                  1.6601                     -0.28215604
                   1.661                     -0.28228775
                  1.6619                     -0.28241935
                  1.6628                     -0.28255082
                  1.6637                     -0.28268215
                  1.6646                     -0.28281336
                  1.6655                     -0.28294445
                  1.6664                     -0.28307544
                  1.6673                     -0.28320628
                  1.6682                       -0.283337
                  1.6691                     -0.28346759
                    1.67                     -0.28359806
                  1.6709                     -0.28372842
                  1.6718                     -0.28385865
                  1.6727                     -0.28398874
                  1.6736                     -0.28411871
                  1.6745                     -0.28424856
                  1.6754                      -0.2843783
                  1.6763                      -0.2845079
                  1.6772                     -0.28463738
                  1.6781                     -0.28476672
                   1.679                     -0.28489595
                  1.6799                     -0.28502506
                  1.6808                     -0.28515404
                  1.6817                     -0.28528288
                  1.6826                      -0.2854116
                  1.6835                      -0.2855402
                  1.6844                     -0.28566869
                  1.6853                     -0.28579704
                  1.6862                     -0.28592526
                  1.6871                     -0.28605335
                   1.688                     -0.28618132
                  1.6889                     -0.28630918
                  1.6898                     -0.28643691
                  1.6907                      -0.2865645
                  1.6916                     -0.28669196
                  1.6925                      -0.2868193
                  1.6934                     -0.28694653
                  1.6943                     -0.28707362
                  1.6952                     -0.28720058
                  1.6961                     -0.28732742
                   1.697                     -0.28745413
                  1.6979                     -0.28758073
                  1.6988                     -0.28770719
                  1.6997                     -0.28783351
                  1.7006                     -0.28795971
                  1.7015                     -0.28808579
                  1.7024                     -0.28821176
                  1.7033                     -0.28833758
                  1.7042                     -0.28846328
                  1.7051                     -0.28858884
                   1.706                     -0.28871428
                  1.7069                     -0.28883962
                  1.7078                     -0.28896481
                  1.7087                     -0.28908986
                  1.7096                     -0.28921479
                  1.7105                      -0.2893396
                  1.7114                      -0.2894643
                  1.7123                     -0.28958885
                  1.7132                     -0.28971327
                  1.7141                     -0.28983756
                   1.715                     -0.28996173
                  1.7159                     -0.29008579
                  1.7168                     -0.29020971
                  1.7177                     -0.29033349
                  1.7186                     -0.29045714
                  1.7195                     -0.29058067
                  1.7204                     -0.29070409
                  1.7213                     -0.29082736
                  1.7222                     -0.29095051
                  1.7231                     -0.29107352
                   1.724                     -0.29119641
                  1.7249                     -0.29131918
                  1.7258                     -0.29144182
                  1.7267                     -0.29156432
                  1.7276                     -0.29168669
                  1.7285                     -0.29180894
                  1.7294                     -0.29193107
                  1.7303                     -0.29205306
                  1.7312                     -0.29217492
                  1.7321                     -0.29229665
                   1.733                     -0.29241825
                  1.7339                     -0.29253974
                  1.7348                     -0.29266109
                  1.7357                     -0.29278231
                  1.7366                     -0.29290339
                  1.7375                     -0.29302435
                  1.7384                     -0.29314519
                  1.7393                      -0.2932659
                  1.7402                     -0.29338646
                  1.7411                      -0.2935069
                   1.742                     -0.29362721
                  1.7429                     -0.29374741
                  1.7438                     -0.29386747
                  1.7447                     -0.29398739
                  1.7456                     -0.29410718
                  1.7465                     -0.29422684
                  1.7474                     -0.29434639
                  1.7483                      -0.2944658
                  1.7492                     -0.29458507
                  1.7501                     -0.29470422
                   1.751                     -0.29482323
                  1.7519                     -0.29494213
                  1.7528                     -0.29506089
                  1.7537                     -0.29517952
                  1.7546                     -0.29529801
                  1.7555                     -0.29541638
                  1.7564                     -0.29553463
                  1.7573                     -0.29565274
                  1.7582                     -0.29577071
                  1.7591                     -0.29588855
                    1.76                     -0.29600627
                  1.7609                     -0.29612386
                  1.7618                     -0.29624132
                  1.7627                     -0.29635864
                  1.7636                     -0.29647583
                  1.7645                      -0.2965929
                  1.7654                     -0.29670984
                  1.7663                     -0.29682665
                  1.7672                     -0.29694331
                  1.7681                     -0.29705985
                   1.769                     -0.29717626
                  1.7699                     -0.29729256
                  1.7708                     -0.29740871
                  1.7717                     -0.29752472
                  1.7726                      -0.2976406
                  1.7735                     -0.29775636
                  1.7744                       -0.297872
                  1.7753                     -0.29798749
                  1.7762                     -0.29810285
                  1.7771                     -0.29821808
                   1.778                     -0.29833318
                  1.7789                     -0.29844816
                  1.7798                       -0.298563
                  1.7807                     -0.29867771
                  1.7816                     -0.29879228
                  1.7825                     -0.29890672
                  1.7834                     -0.29902105
                  1.7843                     -0.29913523
                  1.7852                     -0.29924928
                  1.7861                     -0.29936319
                   1.787                     -0.29947698
                  1.7879                     -0.29959065
                  1.7888                     -0.29970418
                  1.7897                     -0.29981756
                  1.7906                     -0.29993082
                  1.7915                     -0.30004395
                  1.7924                     -0.30015696
                  1.7933                     -0.30026983
                  1.7942                     -0.30038256
                  1.7951                     -0.30049516
                   1.796                     -0.30060763
                  1.7969                     -0.30071998
                  1.7978                     -0.30083219
