        Frequency / GHz                S1,1/abs,dB
                  1.3271                      -6.3914441
                   1.328                      -6.3951798
                  1.3289                       -6.398913
                  1.3298                      -6.4026436
                  1.3307                      -6.4063718
                  1.3316                      -6.4100975
                  1.3325                      -6.4138207
                  1.3334                      -6.4175416
                  1.3343                      -6.4212599
                  1.3352                      -6.4249758
                  1.3361                      -6.4286891
                   1.337                      -6.4324001
                  1.3379                      -6.4361087
                  1.3388                      -6.4398148
                  1.3397                      -6.4435183
                  1.3406                      -6.4472194
                  1.3415                      -6.4509179
                  1.3424                      -6.4546141
                  1.3433                      -6.4583078
                  1.3442                      -6.4619991
                  1.3451                       -6.465688
                   1.346                      -6.4693744
                  1.3469                      -6.4730584
                  1.3478                      -6.4767398
                  1.3487                      -6.4804188
                  1.3496                      -6.4840954
                  1.3505                      -6.4877695
                  1.3514                      -6.4914412
                  1.3523                      -6.4951105
                  1.3532                      -6.4987772
                  1.3541                      -6.5024415
                   1.355                      -6.5061033
                  1.3559                      -6.5097629
                  1.3568                      -6.5134199
                  1.3577                      -6.5170745
                  1.3586                      -6.5207265
                  1.3595                      -6.5243761
                  1.3604                      -6.5280233
                  1.3613                       -6.531668
                  1.3622                      -6.5353104
                  1.3631                      -6.5389503
                   1.364                      -6.5425878
                  1.3649                      -6.5462229
                  1.3658                      -6.5498554
                  1.3667                      -6.5534855
                  1.3676                      -6.5571132
                  1.3685                      -6.5607385
                  1.3694                      -6.5643614
                  1.3703                      -6.5679818
                  1.3712                      -6.5715997
                  1.3721                      -6.5752152
                   1.373                      -6.5788283
                  1.3739                      -6.5824391
                  1.3748                      -6.5860473
                  1.3757                      -6.5896531
                  1.3766                      -6.5932564
                  1.3775                      -6.5968573
                  1.3784                      -6.6004559
                  1.3793                       -6.604052
                  1.3802                      -6.6076457
                  1.3811                      -6.6112369
                   1.382                      -6.6148257
                  1.3829                      -6.6184122
                  1.3838                      -6.6219961
                  1.3847                      -6.6255776
                  1.3856                      -6.6291567
                  1.3865                      -6.6327334
                  1.3874                      -6.6363078
                  1.3883                      -6.6398796
                  1.3892                      -6.6434491
                  1.3901                       -6.647016
                   1.391                      -6.6505806
                  1.3919                      -6.6541429
                  1.3928                      -6.6577027
                  1.3937                        -6.66126
                  1.3946                      -6.6648149
                  1.3955                      -6.6683674
                  1.3964                      -6.6719177
                  1.3973                      -6.6754654
                  1.3982                      -6.6790106
                  1.3991                      -6.6825535
                     1.4                      -6.6860939
                  1.4009                      -6.6896321
                  1.4018                      -6.6931678
                  1.4027                       -6.696701
                  1.4036                      -6.7002318
                  1.4045                      -6.7037603
                  1.4054                      -6.7072864
                  1.4063                        -6.71081
                  1.4072                      -6.7143312
                  1.4081                        -6.71785
                   1.409                      -6.7213665
                  1.4099                      -6.7248806
                  1.4108                      -6.7283923
                  1.4117                      -6.7319015
                  1.4126                      -6.7354083
                  1.4135                      -6.7389127
                  1.4144                      -6.7424149
                  1.4153                      -6.7459146
                  1.4162                      -6.7494118
                  1.4171                      -6.7529067
                   1.418                      -6.7563992
                  1.4189                      -6.7598894
                  1.4198                      -6.7633771
                  1.4207                      -6.7668624
                  1.4216                      -6.7703453
                  1.4225                      -6.7738259
                  1.4234                      -6.7773042
                  1.4243                        -6.78078
                  1.4252                      -6.7842534
                  1.4261                      -6.7877244
                   1.427                      -6.7911931
                  1.4279                      -6.7946595
                  1.4288                      -6.7981234
                  1.4297                      -6.8015849
                  1.4306                      -6.8050441
                  1.4315                      -6.8085009
                  1.4324                      -6.8119554
                  1.4333                      -6.8154075
                  1.4342                      -6.8188572
                  1.4351                      -6.8223045
                   1.436                      -6.8257495
                  1.4369                      -6.8291922
                  1.4378                      -6.8326325
                  1.4387                      -6.8360704
                  1.4396                      -6.8395059
                  1.4405                      -6.8429391
                  1.4414                        -6.84637
                  1.4423                      -6.8497985
                  1.4432                      -6.8532247
                  1.4441                      -6.8566484
                   1.445                      -6.8600699
                  1.4459                      -6.8634891
                  1.4468                      -6.8669059
                  1.4477                      -6.8703203
                  1.4486                      -6.8737323
                  1.4495                      -6.8771421
                  1.4504                      -6.8805496
                  1.4513                      -6.8839547
                  1.4522                      -6.8873575
                  1.4531                      -6.8907579
                   1.454                       -6.894156
                  1.4549                      -6.8975519
                  1.4558                      -6.9009454
                  1.4567                      -6.9043365
                  1.4576                      -6.9077253
                  1.4585                      -6.9111118
                  1.4594                      -6.9144961
                  1.4603                       -6.917878
                  1.4612                      -6.9212576
                  1.4621                      -6.9246349
                   1.463                      -6.9280099
                  1.4639                      -6.9313827
                  1.4648                      -6.9347531
                  1.4657                      -6.9381212
                  1.4666                       -6.941487
                  1.4675                      -6.9448505
                  1.4684                      -6.9482119
                  1.4693                      -6.9515709
                  1.4702                      -6.9549275
                  1.4711                      -6.9582819
                   1.472                      -6.9616341
                  1.4729                       -6.964984
                  1.4738                      -6.9683317
                  1.4747                       -6.971677
                  1.4756                        -6.97502
                  1.4765                      -6.9783609
                  1.4774                      -6.9816996
                  1.4783                      -6.9850359
                  1.4792                        -6.98837
                  1.4801                      -6.9917018
                   1.481                      -6.9950314
                  1.4819                      -6.9983589
                  1.4828                       -7.001684
                  1.4837                      -7.0050069
                  1.4846                      -7.0083276
                  1.4855                      -7.0116461
                  1.4864                      -7.0149624
                  1.4873                      -7.0182765
                  1.4882                      -7.0215883
                  1.4891                      -7.0248979
                    1.49                      -7.0282054
                  1.4909                      -7.0315107
                  1.4918                      -7.0348138
                  1.4927                      -7.0381146
                  1.4936                      -7.0414133
                  1.4945                      -7.0447098
                  1.4954                      -7.0480042
                  1.4963                      -7.0512964
                  1.4972                      -7.0545864
                  1.4981                      -7.0578742
                   1.499                      -7.0611599
                  1.4999                      -7.0644435
                  1.5008                      -7.0677249
                  1.5017                      -7.0710042
                  1.5026                      -7.0742813
                  1.5035                      -7.0775563
                  1.5044                      -7.0808292
                  1.5053                         -7.0841
                  1.5062                      -7.0873686
                  1.5071                      -7.0906351
                   1.508                      -7.0938996
                  1.5089                       -7.097162
                  1.5098                      -7.1004222
                  1.5107                      -7.1036804
                  1.5116                      -7.1069364
                  1.5125                      -7.1101904
                  1.5134                      -7.1134424
                  1.5143                      -7.1166923
                  1.5152                        -7.11994
                  1.5161                      -7.1231858
                   1.517                      -7.1264294
                  1.5179                      -7.1296712
                  1.5188                      -7.1329108
                  1.5197                      -7.1361484
                  1.5206                      -7.1393839
                  1.5215                      -7.1426175
                  1.5224                      -7.1458491
                  1.5233                      -7.1490786
                  1.5242                      -7.1523061
                  1.5251                      -7.1555316
                   1.526                      -7.1587551
                  1.5269                      -7.1619768
                  1.5278                      -7.1651964
                  1.5287                       -7.168414
                  1.5296                      -7.1716296
                  1.5305                      -7.1748433
                  1.5314                      -7.1780551
                  1.5323                      -7.1812649
                  1.5332                      -7.1844727
                  1.5341                      -7.1876786
                   1.535                      -7.1908826
                  1.5359                      -7.1940847
                  1.5368                      -7.1972849
                  1.5377                      -7.2004831
                  1.5386                      -7.2036794
                  1.5395                      -7.2068738
                  1.5404                      -7.2100664
                  1.5413                      -7.2132571
                  1.5422                      -7.2164459
                  1.5431                      -7.2196327
                   1.544                      -7.2228178
                  1.5449                       -7.226001
                  1.5458                      -7.2291823
                  1.5467                      -7.2323618
                  1.5476                      -7.2355393
                  1.5485                      -7.2387151
                  1.5494                      -7.2418891
                  1.5503                      -7.2450612
                  1.5512                      -7.2482315
                  1.5521                      -7.2513999
                   1.553                      -7.2545666
                  1.5539                      -7.2577315
                  1.5548                      -7.2608945
                  1.5557                      -7.2640557
                  1.5566                      -7.2672151
                  1.5575                      -7.2703728
                  1.5584                      -7.2735287
                  1.5593                      -7.2766828
                  1.5602                       -7.279835
                  1.5611                      -7.2829855
                   1.562                      -7.2861343
                  1.5629                      -7.2892813
                  1.5638                      -7.2924266
                  1.5647                        -7.29557
                  1.5656                      -7.2987117
                  1.5665                      -7.3018516
                  1.5674                      -7.3049899
                  1.5683                      -7.3081264
                  1.5692                      -7.3112611
                  1.5701                       -7.314394
                   1.571                      -7.3175252
                  1.5719                      -7.3206548
                  1.5728                      -7.3237826
                  1.5737                      -7.3269086
                  1.5746                      -7.3300328
                  1.5755                      -7.3331554
                  1.5764                      -7.3362763
                  1.5773                      -7.3393955
                  1.5782                      -7.3425128
                  1.5791                      -7.3456285
                    1.58                      -7.3487424
                  1.5809                      -7.3518547
                  1.5818                      -7.3549652
                  1.5827                       -7.358074
                  1.5836                       -7.361181
                  1.5845                      -7.3642863
                  1.5854                        -7.36739
                  1.5863                      -7.3704919
                  1.5872                      -7.3735921
                  1.5881                      -7.3766905
                   1.589                      -7.3797872
                  1.5899                      -7.3828823
                  1.5908                      -7.3859755
                  1.5917                       -7.389067
                  1.5926                      -7.3921568
                  1.5935                      -7.3952449
                  1.5944                      -7.3983313
                  1.5953                      -7.4014159
                  1.5962                      -7.4044988
                  1.5971                      -7.4075799
                   1.598                      -7.4106593
                  1.5989                       -7.413737
                  1.5998                      -7.4168129
                  1.6007                       -7.419887
                  1.6016                      -7.4229594
                  1.6025                        -7.42603
                  1.6034                      -7.4290989
                  1.6043                      -7.4321661
                  1.6052                      -7.4352314
                  1.6061                      -7.4382949
                   1.607                      -7.4413567
                  1.6079                      -7.4444168
                  1.6088                      -7.4474751
                  1.6097                      -7.4505315
                  1.6106                      -7.4535862
                  1.6115                       -7.456639
                  1.6124                      -7.4596902
                  1.6133                      -7.4627395
                  1.6142                       -7.465787
                  1.6151                      -7.4688326
                   1.616                      -7.4718765
                  1.6169                      -7.4749186
                  1.6178                      -7.4779588
                  1.6187                      -7.4809972
                  1.6196                      -7.4840338
                  1.6205                      -7.4870685
                  1.6214                      -7.4901015
                  1.6223                      -7.4931326
                  1.6232                      -7.4961618
                  1.6241                      -7.4991892
                   1.625                      -7.5022147
                  1.6259                      -7.5052385
                  1.6268                      -7.5082603
                  1.6277                      -7.5112802
                  1.6286                      -7.5142983
                  1.6295                      -7.5173145
                  1.6304                      -7.5203289
                  1.6313                      -7.5233414
                  1.6322                       -7.526352
                  1.6331                      -7.5293607
                   1.634                      -7.5323675
                  1.6349                      -7.5353725
                  1.6358                      -7.5383755
                  1.6367                      -7.5413766
                  1.6376                      -7.5443759
                  1.6385                      -7.5473732
                  1.6394                      -7.5503687
                  1.6403                      -7.5533622
                  1.6412                      -7.5563538
                  1.6421                      -7.5593435
                   1.643                      -7.5623313
                  1.6439                      -7.5653172
                  1.6448                      -7.5683012
                  1.6457                      -7.5712832
                  1.6466                      -7.5742633
                  1.6475                      -7.5772415
                  1.6484                      -7.5802178
                  1.6493                      -7.5831922
                  1.6502                      -7.5861645
                  1.6511                       -7.589135
                   1.652                      -7.5921035
                  1.6529                      -7.5950702
                  1.6538                      -7.5980349
                  1.6547                      -7.6009976
                  1.6556                      -7.6039584
                  1.6565                      -7.6069172
                  1.6574                      -7.6098743
                  1.6583                      -7.6128293
                  1.6592                      -7.6157823
                  1.6601                      -7.6187334
                   1.661                      -7.6216826
                  1.6619                      -7.6246299
                  1.6628                      -7.6275752
                  1.6637                      -7.6305186
                  1.6646                        -7.63346
                  1.6655                      -7.6363995
                  1.6664                      -7.6393371
                  1.6673                      -7.6422728
                  1.6682                      -7.6452065
                  1.6691                      -7.6481382
                    1.67                       -7.651068
                  1.6709                       -7.653996
                  1.6718                       -7.656922
                  1.6727                       -7.659846
                  1.6736                      -7.6627681
                  1.6745                      -7.6656883
                  1.6754                      -7.6686067
                  1.6763                       -7.671523
                  1.6772                      -7.6744374
                  1.6781                      -7.6773499
                   1.679                      -7.6802605
                  1.6799                      -7.6831692
                  1.6808                       -7.686076
                  1.6817                      -7.6889808
                  1.6826                      -7.6918837
                  1.6835                      -7.6947847
                  1.6844                      -7.6976839
                  1.6853                      -7.7005811
                  1.6862                      -7.7034764
                  1.6871                      -7.7063698
                   1.688                      -7.7092613
                  1.6889                       -7.712151
                  1.6898                      -7.7150387
                  1.6907                      -7.7179245
                  1.6916                      -7.7208084
                  1.6925                      -7.7236904
                  1.6934                      -7.7265707
                  1.6943                      -7.7294489
                  1.6952                      -7.7323253
                  1.6961                      -7.7351998
                   1.697                      -7.7380724
                  1.6979                      -7.7409433
                  1.6988                      -7.7438122
                  1.6997                      -7.7466791
                  1.7006                      -7.7495443
                  1.7015                      -7.7524076
                  1.7024                      -7.7552691
                  1.7033                      -7.7581286
                  1.7042                      -7.7609863
                  1.7051                      -7.7638421
                   1.706                      -7.7666961
                  1.7069                      -7.7695483
                  1.7078                      -7.7723986
                  1.7087                      -7.7752471
                  1.7096                      -7.7780937
                  1.7105                      -7.7809384
                  1.7114                      -7.7837814
                  1.7123                      -7.7866225
                  1.7132                      -7.7894617
                  1.7141                      -7.7922991
                   1.715                      -7.7951347
                  1.7159                      -7.7979686
                  1.7168                      -7.8008005
                  1.7177                      -7.8036306
                  1.7186                      -7.8064589
                  1.7195                      -7.8092853
                  1.7204                        -7.81211
                  1.7213                      -7.8149329
                  1.7222                      -7.8177539
                  1.7231                      -7.8205731
                   1.724                      -7.8233905
                  1.7249                      -7.8262061
                  1.7258                      -7.8290199
                  1.7267                      -7.8318319
                  1.7276                       -7.834642
                  1.7285                      -7.8374504
                  1.7294                      -7.8402571
                  1.7303                      -7.8430619
                  1.7312                      -7.8458648
                  1.7321                       -7.848666
                   1.733                      -7.8514654
                  1.7339                      -7.8542631
                  1.7348                      -7.8570589
                  1.7357                      -7.8598529
                  1.7366                      -7.8626451
                  1.7375                      -7.8654356
                  1.7384                      -7.8682244
                  1.7393                      -7.8710113
                  1.7402                      -7.8737964
                  1.7411                      -7.8765797
                   1.742                      -7.8793612
                  1.7429                      -7.8821411
                  1.7438                      -7.8849191
                  1.7447                      -7.8876953
                  1.7456                      -7.8904698
                  1.7465                      -7.8932425
                  1.7474                      -7.8960134
                  1.7483                      -7.8987826
                  1.7492                        -7.90155
                  1.7501                      -7.9043156
                   1.751                      -7.9070794
                  1.7519                      -7.9098416
                  1.7528                      -7.9126019
                  1.7537                      -7.9153604
                  1.7546                      -7.9181172
                  1.7555                      -7.9208722
                  1.7564                      -7.9236256
                  1.7573                      -7.9263771
                  1.7582                      -7.9291268
                  1.7591                      -7.9318748
                    1.76                       -7.934621
                  1.7609                      -7.9373656
                  1.7618                      -7.9401083
                  1.7627                      -7.9428493
                  1.7636                      -7.9455885
                  1.7645                      -7.9483259
                  1.7654                      -7.9510617
                  1.7663                      -7.9537957
                  1.7672                      -7.9565278
                  1.7681                      -7.9592582
                   1.769                      -7.9619869
                  1.7699                      -7.9647139
                  1.7708                      -7.9674391
                  1.7717                      -7.9701626
                  1.7726                      -7.9728842
                  1.7735                      -7.9756041
                  1.7744                      -7.9783224
                  1.7753                      -7.9810388
                  1.7762                      -7.9837535
                  1.7771                      -7.9864664
                   1.778                      -7.9891776
                  1.7789                      -7.9918871
                  1.7798                      -7.9945948
                  1.7807                      -7.9973007
                  1.7816                      -8.0000049
                  1.7825                      -8.0027074
                  1.7834                      -8.0054081
                  1.7843                      -8.0081071
                  1.7852                      -8.0108043
                  1.7861                      -8.0134997
                   1.787                      -8.0161934
                  1.7879                      -8.0188854
                  1.7888                      -8.0215756
                  1.7897                      -8.0242641
                  1.7906                      -8.0269508
                  1.7915                      -8.0296357
                  1.7924                       -8.032319
                  1.7933                      -8.0350005
                  1.7942                      -8.0376802
                  1.7951                      -8.0403582
                   1.796                      -8.0430344
                  1.7969                       -8.045709
                  1.7978                      -8.0483817
                  1.7987                      -8.0510527
                  1.7996                      -8.0537219
                  1.8005                      -8.0563894
                  1.8014                      -8.0590552
                  1.8023                      -8.0617192
                  1.8032                      -8.0643814
                  1.8041                      -8.0670419
                   1.805                      -8.0697007
                  1.8059                      -8.0723578
                  1.8068                       -8.075013
                  1.8077                      -8.0776665
                  1.8086                      -8.0803182
                  1.8095                      -8.0829682
                  1.8104                      -8.0856166
                  1.8113                      -8.0882631
                  1.8122                      -8.0909078
                  1.8131                      -8.0935508
                   1.814                      -8.0961921
                  1.8149                      -8.0988317
                  1.8158                      -8.1014694
                  1.8167                      -8.1041054
                  1.8176                      -8.1067397
                  1.8185                      -8.1093722
                  1.8194                       -8.112003
                  1.8203                       -8.114632
                  1.8212                      -8.1172593
                  1.8221                      -8.1198848
                   1.823                      -8.1225085
                  1.8239                      -8.1251306
                  1.8248                      -8.1277508
                  1.8257                      -8.1303693
                  1.8266                       -8.132986
                  1.8275                       -8.135601
                  1.8284                      -8.1382143
                  1.8293                      -8.1408258
                  1.8302                      -8.1434356
                  1.8311                      -8.1460435
                   1.832                      -8.1486497
                  1.8329                      -8.1512543
                  1.8338                       -8.153857
                  1.8347                       -8.156458
                  1.8356                      -8.1590572
                  1.8365                      -8.1616546
                  1.8374                      -8.1642504
                  1.8383                      -8.1668444
                  1.8392                      -8.1694365
                  1.8401                       -8.172027
                   1.841                      -8.1746156
                  1.8419                      -8.1772026
                  1.8428                      -8.1797878
                  1.8437                      -8.1823712
                  1.8446                      -8.1849529
                  1.8455                      -8.1875328
                  1.8464                       -8.190111
                  1.8473                      -8.1926874
                  1.8482                       -8.195262
                  1.8491                      -8.1978349
                    1.85                       -8.200406
                  1.8509                      -8.2029755
                  1.8518                      -8.2055431
                  1.8527                       -8.208109
                  1.8536                       -8.210673
                  1.8545                      -8.2132354
                  1.8554                       -8.215796
                  1.8563                      -8.2183549
                  1.8572                       -8.220912
                  1.8581                      -8.2234673
                   1.859                      -8.2260208
                  1.8599                      -8.2285727
                  1.8608                      -8.2311228
                  1.8617                       -8.233671
                  1.8626                      -8.2362176
                  1.8635                      -8.2387623
                  1.8644                      -8.2413054
                  1.8653                      -8.2438467
                  1.8662                      -8.2463862
                  1.8671                      -8.2489239
                   1.868                      -8.2514599
                  1.8689                      -8.2539942
                  1.8698                      -8.2565267
                  1.8707                      -8.2590575
                  1.8716                      -8.2615864
                  1.8725                      -8.2641136
                  1.8734                      -8.2666391
                  1.8743                      -8.2691629
                  1.8752                      -8.2716848
                  1.8761                       -8.274205
                   1.877                      -8.2767234
                  1.8779                      -8.2792401
                  1.8788                      -8.2817551
                  1.8797                      -8.2842682
                  1.8806                      -8.2867796
                  1.8815                      -8.2892893
                  1.8824                      -8.2917972
                  1.8833                      -8.2943034
                  1.8842                      -8.2968077
                  1.8851                      -8.2993104
                   1.886                      -8.3018112
                  1.8869                      -8.3043104
                  1.8878                      -8.3068078
                  1.8887                      -8.3093034
                  1.8896                      -8.3117972
                  1.8905                      -8.3142893
                  1.8914                      -8.3167798
                  1.8923                      -8.3192684
                  1.8932                      -8.3217552
                  1.8941                      -8.3242403
                   1.895                      -8.3267236
                  1.8959                      -8.3292052
                  1.8968                      -8.3316851
                  1.8977                      -8.3341632
                  1.8986                      -8.3366395
                  1.8995                       -8.339114
                  1.9004                      -8.3415869
                  1.9013                       -8.344058
                  1.9022                      -8.3465273
                  1.9031                      -8.3489949
                   1.904                      -8.3514607
                  1.9049                      -8.3539248
                  1.9058                      -8.3563872
                  1.9067                      -8.3588477
                  1.9076                      -8.3613065
                  1.9085                      -8.3637636
                  1.9094                       -8.366219
                  1.9103                      -8.3686726
                  1.9112                      -8.3711244
                  1.9121                      -8.3735745
                   1.913                      -8.3760228
                  1.9139                      -8.3784694
                  1.9148                      -8.3809143
                  1.9157                      -8.3833574
                  1.9166                      -8.3857987
                  1.9175                      -8.3882383
                  1.9184                      -8.3906762
                  1.9193                      -8.3931124
                  1.9202                      -8.3955467
                  1.9211                      -8.3979793
                   1.922                      -8.4004102
                  1.9229                      -8.4028394
                  1.9238                      -8.4052668
                  1.9247                      -8.4076925
                  1.9256                      -8.4101164
                  1.9265                      -8.4125386
                  1.9274                      -8.4149591
                  1.9283                      -8.4173778
                  1.9292                      -8.4197947
                  1.9301                      -8.4222099
                   1.931                      -8.4246234
                  1.9319                      -8.4270352
                  1.9328                      -8.4294452
                  1.9337                      -8.4318535
                  1.9346                        -8.43426
                  1.9355                      -8.4366648
                  1.9364                      -8.4390679
                  1.9373                      -8.4414692
                  1.9382                      -8.4438688
                  1.9391                      -8.4462666
                    1.94                      -8.4486627
                  1.9409                      -8.4510572
                  1.9418                      -8.4534499
                  1.9427                      -8.4558408
                  1.9436                      -8.4582299
                  1.9445                      -8.4606174
                  1.9454                      -8.4630032
                  1.9463                      -8.4653872
                  1.9472                      -8.4677695
                  1.9481                        -8.47015
                   1.949                      -8.4725288
                  1.9499                       -8.474906
                  1.9508                      -8.4772813
                  1.9517                       -8.479655
                  1.9526                      -8.4820269
                  1.9535                      -8.4843971
                  1.9544                      -8.4867656
                  1.9553                      -8.4891323
                  1.9562                      -8.4914973
                  1.9571                      -8.4938606
                   1.958                      -8.4962222
                  1.9589                      -8.4985821
                  1.9598                      -8.5009402
                  1.9607                      -8.5032966
                  1.9616                      -8.5056513
                  1.9625                      -8.5080043
                  1.9634                      -8.5103556
                  1.9643                      -8.5127051
                  1.9652                       -8.515053
                  1.9661                       -8.517399
                   1.967                      -8.5197434
                  1.9679                      -8.5220862
                  1.9688                      -8.5244272
                  1.9697                      -8.5267664
                  1.9706                      -8.5291039
                  1.9715                      -8.5314397
                  1.9724                      -8.5337739
                  1.9733                      -8.5361063
                  1.9742                       -8.538437
                  1.9751                       -8.540766
                   1.976                      -8.5430933
                  1.9769                      -8.5454189
                  1.9778                      -8.5477428
                  1.9787                      -8.5500649
                  1.9796                      -8.5523854
                  1.9805                      -8.5547041
                  1.9814                      -8.5570212
                  1.9823                      -8.5593366
                  1.9832                      -8.5616502
                  1.9841                      -8.5639621
                   1.985                      -8.5662724
                  1.9859                       -8.568581
                  1.9868                      -8.5708878
                  1.9877                       -8.573193
                  1.9886                      -8.5754964
                  1.9895                      -8.5777982
                  1.9904                      -8.5800983
                  1.9913                      -8.5823966
                  1.9922                      -8.5846933
                  1.9931                      -8.5869882
                   1.994                      -8.5892815
                  1.9949                      -8.5915732
                  1.9958                      -8.5938631
                  1.9967                      -8.5961513
                  1.9976                      -8.5984378
                  1.9985                      -8.6007226
                  1.9994                      -8.6030058
                  2.0003                      -8.6052872
                  2.0012                       -8.607567
                  2.0021                       -8.609845
                   2.003                      -8.6121214
                  2.0039                      -8.6143962
                  2.0048                      -8.6166692
                  2.0057                      -8.6189406
                  2.0066                      -8.6212102
                  2.0075                      -8.6234782
                  2.0084                      -8.6257446
                  2.0093                      -8.6280092
                  2.0102                      -8.6302721
                  2.0111                      -8.6325334
                   2.012                       -8.634793
                  2.0129                       -8.637051
                  2.0138                      -8.6393072
                  2.0147                      -8.6415618
                  2.0156                      -8.6438146
                  2.0165                      -8.6460659
                  2.0174                      -8.6483155
                  2.0183                      -8.6505634
                  2.0192                      -8.6528096
                  2.0201                      -8.6550541
                   2.021                       -8.657297
                  2.0219                      -8.6595382
                  2.0228                      -8.6617778
                  2.0237                      -8.6640156
                  2.0246                      -8.6662518
                  2.0255                      -8.6684864
                  2.0264                      -8.6707193
                  2.0273                      -8.6729506
                  2.0282                      -8.6751801
                  2.0291                       -8.677408
                    2.03                      -8.6796342
                  2.0309                      -8.6818589
                  2.0318                      -8.6840818
                  2.0327                      -8.6863031
                  2.0336                      -8.6885227
                  2.0345                      -8.6907406
                  2.0354                       -8.692957
                  2.0363                      -8.6951717
                  2.0372                      -8.6973847
