        Frequency / GHz                S1,1/abs,dB
                  1.9031                      -8.1756509
                   1.904                      -8.1782792
                  1.9049                      -8.1809066
                  1.9058                      -8.1835332
                  1.9067                      -8.1861591
                  1.9076                      -8.1887841
                  1.9085                      -8.1914082
                  1.9094                      -8.1940315
                  1.9103                      -8.1966539
                  1.9112                      -8.1992756
                  1.9121                      -8.2018965
                   1.913                      -8.2045165
                  1.9139                      -8.2071357
                  1.9148                       -8.209754
                  1.9157                      -8.2123716
                  1.9166                      -8.2149884
                  1.9175                      -8.2176043
                  1.9184                      -8.2202193
                  1.9193                      -8.2228336
                  1.9202                       -8.225447
                  1.9211                      -8.2280597
                   1.922                      -8.2306715
                  1.9229                      -8.2332824
                  1.9238                      -8.2358926
                  1.9247                      -8.2385019
                  1.9256                      -8.2411105
                  1.9265                      -8.2437182
                  1.9274                       -8.246325
                  1.9283                       -8.248931
                  1.9292                      -8.2515363
                  1.9301                      -8.2541407
                   1.931                      -8.2567443
                  1.9319                       -8.259347
                  1.9328                      -8.2619489
                  1.9337                      -8.2645501
                  1.9346                      -8.2671504
                  1.9355                      -8.2697499
                  1.9364                      -8.2723485
                  1.9373                      -8.2749463
                  1.9382                      -8.2775433
                  1.9391                      -8.2801395
                    1.94                      -8.2827349
                  1.9409                      -8.2853294
                  1.9418                      -8.2879231
                  1.9427                       -8.290516
                  1.9436                       -8.293108
                  1.9445                      -8.2956992
                  1.9454                      -8.2982896
                  1.9463                      -8.3008791
                  1.9472                      -8.3034679
                  1.9481                      -8.3060558
                   1.949                      -8.3086428
                  1.9499                       -8.311229
                  1.9508                      -8.3138144
                  1.9517                       -8.316399
                  1.9526                      -8.3189827
                  1.9535                      -8.3215656
                  1.9544                      -8.3241475
                  1.9553                      -8.3267287
                  1.9562                      -8.3293091
                  1.9571                      -8.3318886
                   1.958                      -8.3344673
                  1.9589                       -8.337045
                  1.9598                       -8.339622
                  1.9607                      -8.3421981
                  1.9616                      -8.3447734
                  1.9625                      -8.3473478
                  1.9634                      -8.3499212
                  1.9643                      -8.3524939
                  1.9652                      -8.3550658
                  1.9661                      -8.3576367
                   1.967                      -8.3602068
                  1.9679                       -8.362776
                  1.9688                      -8.3653443
                  1.9697                      -8.3679118
                  1.9706                      -8.3704784
                  1.9715                      -8.3730442
                  1.9724                       -8.375609
                  1.9733                      -8.3781729
                  1.9742                       -8.380736
                  1.9751                      -8.3832982
                   1.976                      -8.3858595
                  1.9769                      -8.3884199
                  1.9778                      -8.3909794
                  1.9787                       -8.393538
                  1.9796                      -8.3960958
                  1.9805                      -8.3986526
                  1.9814                      -8.4012084
                  1.9823                      -8.4037634
                  1.9832                      -8.4063175
                  1.9841                      -8.4088707
                   1.985                      -8.4114229
                  1.9859                      -8.4139742
                  1.9868                      -8.4165246
                  1.9877                      -8.4190741
                  1.9886                      -8.4216226
                  1.9895                      -8.4241702
                  1.9904                      -8.4267168
                  1.9913                      -8.4292625
                  1.9922                      -8.4318072
                  1.9931                       -8.434351
                   1.994                      -8.4368939
                  1.9949                      -8.4394357
                  1.9958                      -8.4419766
                  1.9967                      -8.4445165
                  1.9976                      -8.4470555
                  1.9985                      -8.4495935
                  1.9994                      -8.4521304
                  2.0003                      -8.4546664
                  2.0012                      -8.4572014
                  2.0021                      -8.4597355
                   2.003                      -8.4622685
                  2.0039                      -8.4648004
                  2.0048                      -8.4673314
                  2.0057                      -8.4698614
                  2.0066                      -8.4723904
                  2.0075                      -8.4749183
                  2.0084                      -8.4774451
                  2.0093                       -8.479971
                  2.0102                      -8.4824958
                  2.0111                      -8.4850196
                   2.012                      -8.4875423
                  2.0129                      -8.4900639
                  2.0138                      -8.4925844
                  2.0147                       -8.495104
                  2.0156                      -8.4976224
                  2.0165                      -8.5001398
                  2.0174                       -8.502656
                  2.0183                      -8.5051711
                  2.0192                      -8.5076852
                  2.0201                      -8.5101982
                   2.021                      -8.5127101
                  2.0219                      -8.5152207
                  2.0228                      -8.5177303
                  2.0237                      -8.5202388
                  2.0246                      -8.5227462
                  2.0255                      -8.5252524
                  2.0264                      -8.5277574
                  2.0273                      -8.5302613
                  2.0282                       -8.532764
                  2.0291                      -8.5352656
                    2.03                       -8.537766
                  2.0309                      -8.5402652
                  2.0318                      -8.5427632
                  2.0327                        -8.54526
                  2.0336                      -8.5477556
                  2.0345                        -8.55025
                  2.0354                      -8.5527432
                  2.0363                      -8.5552351
                  2.0372                      -8.5577259
                  2.0381                      -8.5602154
                   2.039                      -8.5627036
                  2.0399                      -8.5651906
                  2.0408                      -8.5676763
                  2.0417                      -8.5701608
                  2.0426                       -8.572644
                  2.0435                      -8.5751259
                  2.0444                      -8.5776064
                  2.0453                      -8.5800857
                  2.0462                      -8.5825638
                  2.0471                      -8.5850405
                   2.048                      -8.5875158
                  2.0489                      -8.5899898
                  2.0498                      -8.5924625
                  2.0507                      -8.5949339
                  2.0516                      -8.5974039
                  2.0525                      -8.5998726
                  2.0534                      -8.6023398
                  2.0543                      -8.6048057
                  2.0552                      -8.6072702
                  2.0561                      -8.6097334
                   2.057                      -8.6121951
                  2.0579                      -8.6146553
                  2.0588                      -8.6171142
                  2.0597                      -8.6195717
                  2.0606                      -8.6220278
                  2.0615                      -8.6244824
                  2.0624                      -8.6269354
                  2.0633                      -8.6293871
                  2.0642                      -8.6318374
                  2.0651                      -8.6342861
                   2.066                      -8.6367334
                  2.0669                      -8.6391791
                  2.0678                      -8.6416233
                  2.0687                      -8.6440661
                  2.0696                      -8.6465073
                  2.0705                       -8.648947
                  2.0714                      -8.6513851
                  2.0723                      -8.6538218
                  2.0732                      -8.6562568
                  2.0741                      -8.6586904
                   2.075                      -8.6611223
                  2.0759                      -8.6635526
                  2.0768                      -8.6659814
                  2.0777                      -8.6684085
                  2.0786                      -8.6708341
                  2.0795                      -8.6732581
                  2.0804                      -8.6756803
                  2.0813                       -8.678101
                  2.0822                      -8.6805201
                  2.0831                      -8.6829375
                   2.084                      -8.6853533
                  2.0849                      -8.6877673
                  2.0858                      -8.6901797
                  2.0867                      -8.6925904
                  2.0876                      -8.6949995
                  2.0885                      -8.6974068
                  2.0894                      -8.6998124
                  2.0903                      -8.7022163
                  2.0912                      -8.7046184
                  2.0921                      -8.7070189
                   2.093                      -8.7094176
                  2.0939                      -8.7118144
                  2.0948                      -8.7142096
                  2.0957                       -8.716603
                  2.0966                      -8.7189946
                  2.0975                      -8.7213844
                  2.0984                      -8.7237724
                  2.0993                      -8.7261586
                  2.1002                       -8.728543
                  2.1011                      -8.7309256
                   2.102                      -8.7333063
                  2.1029                      -8.7356851
                  2.1038                      -8.7380622
                  2.1047                      -8.7404373
                  2.1056                      -8.7428107
                  2.1065                      -8.7451821
                  2.1074                      -8.7475516
                  2.1083                      -8.7499192
                  2.1092                       -8.752285
                  2.1101                      -8.7546488
                   2.111                      -8.7570107
                  2.1119                      -8.7593707
                  2.1128                      -8.7617287
                  2.1137                      -8.7640848
                  2.1146                       -8.766439
                  2.1155                      -8.7687911
                  2.1164                      -8.7711413
                  2.1173                      -8.7734895
                  2.1182                      -8.7758357
                  2.1191                        -8.77818
                    2.12                      -8.7805222
                  2.1209                      -8.7828624
                  2.1218                      -8.7852006
                  2.1227                      -8.7875368
                  2.1236                      -8.7898709
                  2.1245                       -8.792203
                  2.1254                       -8.794533
                  2.1263                      -8.7968609
                  2.1272                      -8.7991869
                  2.1281                      -8.8015107
                   2.129                      -8.8038324
                  2.1299                       -8.806152
                  2.1308                      -8.8084695
                  2.1317                       -8.810785
                  2.1326                      -8.8130983
                  2.1335                      -8.8154095
                  2.1344                      -8.8177185
                  2.1353                      -8.8200254
                  2.1362                      -8.8223301
                  2.1371                      -8.8246328
                   2.138                      -8.8269332
                  2.1389                      -8.8292314
                  2.1398                      -8.8315275
                  2.1407                      -8.8338214
                  2.1416                      -8.8361131
                  2.1425                      -8.8384026
                  2.1434                      -8.8406899
                  2.1443                       -8.842975
                  2.1452                      -8.8452578
                  2.1461                      -8.8475385
                   2.147                      -8.8498169
                  2.1479                       -8.852093
                  2.1488                      -8.8543669
                  2.1497                      -8.8566385
                  2.1506                      -8.8589079
                  2.1515                       -8.861175
                  2.1524                      -8.8634398
                  2.1533                      -8.8657023
                  2.1542                      -8.8679626
                  2.1551                      -8.8702205
                   2.156                      -8.8724762
                  2.1569                      -8.8747295
                  2.1578                      -8.8769805
                  2.1587                      -8.8792292
                  2.1596                      -8.8814755
                  2.1605                      -8.8837195
                  2.1614                      -8.8859612
                  2.1623                      -8.8882005
                  2.1632                      -8.8904375
                  2.1641                      -8.8926721
                   2.165                      -8.8949043
                  2.1659                      -8.8971341
                  2.1668                      -8.8993616
                  2.1677                      -8.9015867
                  2.1686                      -8.9038094
                  2.1695                      -8.9060297
                  2.1704                      -8.9082476
                  2.1713                      -8.9104631
                  2.1722                      -8.9126761
                  2.1731                      -8.9148868
                   2.174                       -8.917095
                  2.1749                      -8.9193008
                  2.1758                      -8.9215041
                  2.1767                       -8.923705
                  2.1776                      -8.9259035
                  2.1785                      -8.9280995
                  2.1794                       -8.930293
                  2.1803                      -8.9324841
                  2.1812                      -8.9346727
                  2.1821                      -8.9368588
                   2.183                      -8.9390426
                  2.1839                      -8.9412238
                  2.1848                      -8.9434024
                  2.1857                      -8.9455786
                  2.1866                      -8.9477523
                  2.1875                      -8.9499235
                  2.1884                      -8.9520921
                  2.1893                      -8.9542583
                  2.1902                       -8.956422
                  2.1911                      -8.9585831
                   2.192                      -8.9607417
                  2.1929                      -8.9628977
                  2.1938                      -8.9650512
                  2.1947                      -8.9672022
                  2.1956                      -8.9693507
                  2.1965                      -8.9714967
                  2.1974                        -8.97364
                  2.1983                      -8.9757808
                  2.1992                      -8.9779191
                  2.2001                      -8.9800547
                   2.201                      -8.9821878
                  2.2019                      -8.9843183
                  2.2028                      -8.9864463
                  2.2037                      -8.9885717
                  2.2046                      -8.9906945
                  2.2055                      -8.9928147
                  2.2064                      -8.9949323
                  2.2073                      -8.9970473
                  2.2082                      -8.9991597
                  2.2091                      -9.0012696
                    2.21                      -9.0033768
                  2.2109                      -9.0054813
                  2.2118                      -9.0075833
                  2.2127                      -9.0096827
                  2.2136                      -9.0117795
                  2.2145                      -9.0138737
                  2.2154                      -9.0159651
                  2.2163                       -9.018054
                  2.2172                      -9.0201403
                  2.2181                      -9.0222239
                   2.219                      -9.0243049
                  2.2199                      -9.0263832
                  2.2208                      -9.0284589
                  2.2217                       -9.030532
                  2.2226                      -9.0326024
                  2.2235                      -9.0346702
                  2.2244                      -9.0367352
                  2.2253                      -9.0387977
                  2.2262                      -9.0408575
                  2.2271                      -9.0429146
                   2.228                      -9.0449691
                  2.2289                      -9.0470208
                  2.2298                      -9.0490699
                  2.2307                      -9.0511164
                  2.2316                      -9.0531602
                  2.2325                      -9.0552013
                  2.2334                      -9.0572398
                  2.2343                      -9.0592755
                  2.2352                      -9.0613086
                  2.2361                      -9.0633389
                   2.237                      -9.0653666
                  2.2379                      -9.0673916
                  2.2388                      -9.0694139
                  2.2397                      -9.0714335
                  2.2406                      -9.0734504
                  2.2415                      -9.0754647
                  2.2424                      -9.0774761
                  2.2433                      -9.0794849
                  2.2442                      -9.0814911
                  2.2451                      -9.0834945
                   2.246                      -9.0854952
                  2.2469                      -9.0874931
                  2.2478                      -9.0894884
                  2.2487                       -9.091481
                  2.2496                      -9.0934709
                  2.2505                       -9.095458
                  2.2514                      -9.0974424
                  2.2523                      -9.0994241
                  2.2532                      -9.1014031
                  2.2541                      -9.1033794
                   2.255                      -9.1053529
                  2.2559                      -9.1073237
                  2.2568                      -9.1092918
                  2.2577                      -9.1112572
                  2.2586                      -9.1132198
                  2.2595                      -9.1151797
                  2.2604                      -9.1171369
                  2.2613                      -9.1190913
                  2.2622                       -9.121043
                  2.2631                       -9.122992
                   2.264                      -9.1249383
                  2.2649                      -9.1268817
                  2.2658                      -9.1288224
                  2.2667                      -9.1307605
                  2.2676                      -9.1326958
                  2.2685                      -9.1346284
                  2.2694                      -9.1365582
                  2.2703                      -9.1384852
                  2.2712                      -9.1404095
                  2.2721                      -9.1423311
                   2.273                      -9.1442499
                  2.2739                      -9.1461659
                  2.2748                      -9.1480793
                  2.2757                      -9.1499899
                  2.2766                      -9.1518977
                  2.2775                      -9.1538028
                  2.2784                      -9.1557051
                  2.2793                      -9.1576047
                  2.2802                      -9.1595015
                  2.2811                      -9.1613956
                   2.282                      -9.1632869
                  2.2829                      -9.1651754
                  2.2838                      -9.1670612
                  2.2847                      -9.1689443
                  2.2856                      -9.1708246
                  2.2865                      -9.1727022
                  2.2874                      -9.1745769
                  2.2883                       -9.176449
                  2.2892                      -9.1783183
                  2.2901                      -9.1801848
                   2.291                      -9.1820486
                  2.2919                      -9.1839095
                  2.2928                      -9.1857677
                  2.2937                      -9.1876233
                  2.2946                       -9.189476
                  2.2955                       -9.191326
                  2.2964                      -9.1931731
                  2.2973                      -9.1950176
                  2.2982                      -9.1968593
                  2.2991                      -9.1986982
                     2.3                      -9.2005344
                  2.3009                      -9.2023677
                  2.3018                      -9.2041983
                  2.3027                      -9.2060262
                  2.3036                      -9.2078514
                  2.3045                      -9.2096738
                  2.3054                      -9.2114934
                  2.3063                      -9.2133103
                  2.3072                      -9.2151244
                  2.3081                      -9.2169357
                   2.309                      -9.2187442
                  2.3099                        -9.22055
                  2.3108                      -9.2223531
                  2.3117                      -9.2241534
                  2.3126                       -9.225951
                  2.3135                      -9.2277457
                  2.3144                      -9.2295377
                  2.3153                       -9.231327
                  2.3162                      -9.2331136
                  2.3171                      -9.2348973
                   2.318                      -9.2366784
                  2.3189                      -9.2384566
                  2.3198                      -9.2402321
                  2.3207                      -9.2420049
                  2.3216                      -9.2437749
                  2.3225                      -9.2455422
                  2.3234                      -9.2473067
                  2.3243                      -9.2490685
                  2.3252                      -9.2508276
                  2.3261                      -9.2525839
                   2.327                      -9.2543375
                  2.3279                      -9.2560882
                  2.3288                      -9.2578363
                  2.3297                      -9.2595817
                  2.3306                      -9.2613244
                  2.3315                      -9.2630643
                  2.3324                      -9.2648014
                  2.3333                      -9.2665358
                  2.3342                      -9.2682676
                  2.3351                      -9.2699966
                   2.336                      -9.2717229
                  2.3369                      -9.2734464
                  2.3378                      -9.2751673
                  2.3387                      -9.2768854
                  2.3396                      -9.2786009
                  2.3405                      -9.2803137
                  2.3414                      -9.2820237
                  2.3423                      -9.2837311
                  2.3432                      -9.2854358
                  2.3441                      -9.2871377
                   2.345                       -9.288837
                  2.3459                      -9.2905336
                  2.3468                      -9.2922275
                  2.3477                      -9.2939188
                  2.3486                      -9.2956074
                  2.3495                      -9.2972934
                  2.3504                      -9.2989766
                  2.3513                      -9.3006572
                  2.3522                      -9.3023352
                  2.3531                      -9.3040106
                   2.354                      -9.3056833
                  2.3549                      -9.3073534
                  2.3558                      -9.3090208
                  2.3567                      -9.3106857
                  2.3576                      -9.3123479
                  2.3585                      -9.3140076
                  2.3594                      -9.3156646
                  2.3603                       -9.317319
                  2.3612                      -9.3189709
                  2.3621                      -9.3206202
                   2.363                      -9.3222669
                  2.3639                       -9.323911
                  2.3648                      -9.3255526
                  2.3657                      -9.3271917
                  2.3666                      -9.3288282
                  2.3675                      -9.3304622
                  2.3684                      -9.3320936
                  2.3693                      -9.3337226
                  2.3702                      -9.3353491
                  2.3711                       -9.336973
                   2.372                      -9.3385945
                  2.3729                      -9.3402134
                  2.3738                      -9.3418299
                  2.3747                      -9.3434439
                  2.3756                      -9.3450556
                  2.3765                      -9.3466648
                  2.3774                      -9.3482715
                  2.3783                      -9.3498758
                  2.3792                      -9.3514777
                  2.3801                      -9.3530772
                   2.381                      -9.3546742
                  2.3819                      -9.3562689
                  2.3828                      -9.3578612
                  2.3837                      -9.3594512
                  2.3846                      -9.3610387
                  2.3855                       -9.362624
                  2.3864                      -9.3642068
                  2.3873                      -9.3657874
                  2.3882                      -9.3673656
                  2.3891                      -9.3689415
                    2.39                      -9.3705151
                  2.3909                      -9.3720864
                  2.3918                      -9.3736554
                  2.3927                      -9.3752221
                  2.3936                      -9.3767865
                  2.3945                      -9.3783487
                  2.3954                      -9.3799085
                  2.3963                      -9.3814662
                  2.3972                      -9.3830215
                  2.3981                      -9.3845747
                   2.399                      -9.3861256
                  2.3999                      -9.3876742
                  2.4008                      -9.3892206
                  2.4017                      -9.3907648
                  2.4026                      -9.3923068
                  2.4035                      -9.3938465
                  2.4044                       -9.395384
                  2.4053                      -9.3969194
                  2.4062                      -9.3984525
                  2.4071                      -9.3999834
                   2.408                      -9.4015121
                  2.4089                      -9.4030385
                  2.4098                      -9.4045628
                  2.4107                      -9.4060849
                  2.4116                      -9.4076048
                  2.4125                      -9.4091225
                  2.4134                      -9.4106379
                  2.4143                      -9.4121512
                  2.4152                      -9.4136623
                  2.4161                      -9.4151711
                   2.417                      -9.4166777
                  2.4179                      -9.4181821
                  2.4188                      -9.4196843
                  2.4197                      -9.4211843
                  2.4206                      -9.4226821
                  2.4215                      -9.4241776
                  2.4224                      -9.4256709
                  2.4233                       -9.427162
                  2.4242                      -9.4286508
                  2.4251                      -9.4301374
                   2.426                      -9.4316218
                  2.4269                      -9.4331038
                  2.4278                      -9.4345836
                  2.4287                      -9.4360612
                  2.4296                      -9.4375365
                  2.4305                      -9.4390095
                  2.4314                      -9.4404802
                  2.4323                      -9.4419487
                  2.4332                      -9.4434148
                  2.4341                      -9.4448787
                   2.435                      -9.4463402
                  2.4359                      -9.4477994
                  2.4368                      -9.4492563
                  2.4377                      -9.4507109
                  2.4386                      -9.4521632
                  2.4395                      -9.4536131
                  2.4404                      -9.4550606
                  2.4413                      -9.4565058
                  2.4422                      -9.4579486
                  2.4431                      -9.4593891
                   2.444                      -9.4608272
                  2.4449                      -9.4622629
                  2.4458                      -9.4636962
                  2.4467                      -9.4651272
                  2.4476                      -9.4665558
                  2.4485                       -9.467982
                  2.4494                      -9.4694058
                  2.4503                      -9.4708271
                  2.4512                       -9.472246
                  2.4521                      -9.4736625
                   2.453                      -9.4750766
                  2.4539                      -9.4764882
                  2.4548                      -9.4778975
                  2.4557                      -9.4793043
                  2.4566                      -9.4807086
                  2.4575                      -9.4821105
                  2.4584                        -9.48351
                  2.4593                      -9.4849069
                  2.4602                      -9.4863015
                  2.4611                      -9.4876936
                   2.462                      -9.4890832
                  2.4629                      -9.4904703
                  2.4638                       -9.491855
                  2.4647                      -9.4932373
                  2.4656                       -9.494617
                  2.4665                      -9.4959943
                  2.4674                       -9.497369
                  2.4683                      -9.4987414
                  2.4692                      -9.5001112
                  2.4701                      -9.5014786
                   2.471                      -9.5028435
                  2.4719                      -9.5042058
                  2.4728                      -9.5055657
                  2.4737                      -9.5069231
                  2.4746                      -9.5082781
                  2.4755                      -9.5096305
                  2.4764                      -9.5109805
                  2.4773                      -9.5123279
                  2.4782                       -9.513673
                  2.4791                      -9.5150155
                    2.48                      -9.5163555
                  2.4809                       -9.517693
                  2.4818                       -9.519028
                  2.4827                      -9.5203606
                  2.4836                      -9.5216907
                  2.4845                      -9.5230183
                  2.4854                      -9.5243434
                  2.4863                      -9.5256661
                  2.4872                      -9.5269862
                  2.4881                      -9.5283039
                   2.489                       -9.529619
                  2.4899                      -9.5309317
                  2.4908                       -9.532242
                  2.4917                      -9.5335498
                  2.4926                      -9.5348551
                  2.4935                      -9.5361579
                  2.4944                      -9.5374582
                  2.4953                      -9.5387561
                  2.4962                      -9.5400515
                  2.4971                      -9.5413445
                   2.498                       -9.542635
                  2.4989                       -9.543923
                  2.4998                      -9.5452086
                  2.5007                      -9.5464917
                  2.5016                      -9.5477724
                  2.5025                      -9.5490506
                  2.5034                      -9.5503264
                  2.5043                      -9.5515997
                  2.5052                      -9.5528706
                  2.5061                      -9.5541391
                   2.507                      -9.5554051
                  2.5079                      -9.5566686
                  2.5088                      -9.5579297
                  2.5097                      -9.5591884
                  2.5106                      -9.5604447
                  2.5115                      -9.5616986
                  2.5124                        -9.56295
                  2.5133                       -9.564199
                  2.5142                      -9.5654455
                  2.5151                      -9.5666897
                   2.516                      -9.5679315
                  2.5169                      -9.5691708
                  2.5178                      -9.5704077
                  2.5187                      -9.5716422
                  2.5196                      -9.5728743
                  2.5205                      -9.5741041
                  2.5214                      -9.5753314
                  2.5223                      -9.5765563
                  2.5232                      -9.5777789
                  2.5241                       -9.578999
                   2.525                      -9.5802167
                  2.5259                      -9.5814321
                  2.5268                       -9.582645
                  2.5277                      -9.5838557
                  2.5286                      -9.5850639
                  2.5295                      -9.5862698
                  2.5304                      -9.5874732
                  2.5313                      -9.5886743
                  2.5322                      -9.5898731
                  2.5331                      -9.5910695
                   2.534                      -9.5922635
                  2.5349                      -9.5934552
                  2.5358                      -9.5946445
                  2.5367                      -9.5958314
                  2.5376                      -9.5970161
                  2.5385                      -9.5981983
                  2.5394                      -9.5993782
                  2.5403                      -9.6005558
                  2.5412                      -9.6017311
                  2.5421                       -9.602904
                   2.543                      -9.6040746
                  2.5439                      -9.6052428
                  2.5448                      -9.6064087
                  2.5457                      -9.6075723
                  2.5466                      -9.6087336
                  2.5475                      -9.6098925
                  2.5484                      -9.6110491
                  2.5493                      -9.6122035
                  2.5502                      -9.6133555
                  2.5511                      -9.6145052
                   2.552                      -9.6156526
                  2.5529                      -9.6167976
                  2.5538                      -9.6179404
                  2.5547                      -9.6190809
                  2.5556                      -9.6202191
                  2.5565                      -9.6213551
                  2.5574                      -9.6224887
                  2.5583                        -9.62362
                  2.5592                      -9.6247491
                  2.5601                      -9.6258758
                   2.561                      -9.6270003
                  2.5619                      -9.6281225
                  2.5628                      -9.6292424
                  2.5637                      -9.6303601
                  2.5646                      -9.6314755
                  2.5655                      -9.6325886
                  2.5664                      -9.6336994
                  2.5673                       -9.634808
                  2.5682                      -9.6359144
                  2.5691                      -9.6370185
                    2.57                      -9.6381203
                  2.5709                      -9.6392198
                  2.5718                      -9.6403172
                  2.5727                      -9.6414122
                  2.5736                      -9.6425051
                  2.5745                      -9.6435957
                  2.5754                       -9.644684
                  2.5763                      -9.6457701
                  2.5772                       -9.646854
                  2.5781                      -9.6479357
                   2.579                      -9.6490151
                  2.5799                      -9.6500923
                  2.5808                      -9.6511673
                  2.5817                        -9.65224
                  2.5826                      -9.6533106
                  2.5835                      -9.6543789
                  2.5844                       -9.655445
                  2.5853                      -9.6565089
                  2.5862                      -9.6575706
                  2.5871                      -9.6586301
                   2.588                      -9.6596873
                  2.5889                      -9.6607424
                  2.5898                      -9.6617952
                  2.5907                      -9.6628459
                  2.5916                      -9.6638944
                  2.5925                      -9.6649407
                  2.5934                      -9.6659848
                  2.5943                      -9.6670267
                  2.5952                      -9.6680665
                  2.5961                       -9.669104
                   2.597                      -9.6701394
                  2.5979                      -9.6711725
                  2.5988                      -9.6722035
                  2.5997                      -9.6732324
                  2.6006                       -9.674259
                  2.6015                      -9.6752835
                  2.6024                      -9.6763058
                  2.6033                       -9.677326
                  2.6042                       -9.678344
                  2.6051                      -9.6793599
                   2.606                      -9.6803736
                  2.6069                      -9.6813851
                  2.6078                      -9.6823944
                  2.6087                      -9.6834017
                  2.6096                      -9.6844068
                  2.6105                      -9.6854097
                  2.6114                      -9.6864105
                  2.6123                      -9.6874091
                  2.6132                      -9.6884057
